Coverage;Discr.;patType;ov;un;finKmin;finKmax;maxNbPat;patPreference;obj;PCR;DC;IPC;Size;Other
70;100;pat;0;0;8;8;;0;9;0.84;1.0;0.63;8;[]
70;100;pat;0;0;8;8;;0;9;0.84;1.0;0.63;8;[]
70;100;pat;0;0;8;8;;0;9;0.84;1.0;0.63;8;[]
70;100;tag;0;0;8;8;;0;9;0.89;1.0;0.4;8;[]
70;100;tag;0;0;8;8;;0;9;0.89;1.0;0.4;8;[]
70;100;tag;0;0;8;8;;0;9;0.89;1.0;0.4;8;[]
